ID,FXID,PLID,playerName,team_id,teamName,ps_timestamp,ps_endstamp,MatchTime,period,x_coord,y_coord,x_coord_end,y_coord_end,action,actionName,ActionType,ActionTypeName,Actionresult,ActionResultName,qualifier3,qualifier3Name,qualifier4,qualifier4Name,qualifier5,qualifier5Name,qualifier6,qualifier6Name,qualifier7,qualifier7Name,qualifier8,qualifier8Name,qualifier9,qualifier9Name,qualifier10,qualifier10Name,Metres,Metres2,Metres3,Metres4,UTCTime,PlayNum,SetNum,sequence_id,player_advantage,score_advantage,homeTeamID,homeTeamName,awayTeamID,awayTeamName,datePlayed,kickofftime,hometeamHTscore,awayteamHTscore,hometeamFTscore,awayteamFTscore,hometeamCurrentScore,awayteamCurrentScore,venueID,venueName,cityID,cityName,roundNumber,season,playerShirtNumber,playerpositionID,playerpositionName,homecoachID,homecoachName,awaycoachID,awaycoachName,refereeID,refereeName,assistantreferee1ID,assistantreferee1Name,assistantreferee2ID,assistantreferee2Name,videoReferee1ID,videoreferee1Name,competitionID,competitionName,isHome,result,assoc_player,assoc_playerName,assoc_playerTeam,assoc_playerTeamName
0,945010,29957,,29957,Chugoku Electric Power Red Regulions,0.00,0.92,0,1,50,34,0,0,17,,407,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,0,0,0,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,,,,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
1,945010,29365,Yuto Matsuoka,29957,Chugoku Electric Power Red Regulions,0.00,0.92,0,1,50,34,82,2,14,Restart,281,50m Restart,286,Restart Opp Collection,288,Long,752,Kicked Left,0,,0,,0,,0,,0,,0,,32,46,33,0,,1,0,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,15,15,Full Back,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
2,945010,61686,Kai Yamamoto,588,Kurita Water Gush Akishima,0.92,0.92,1,1,18,66,0,0,18,Collection,275,Restart Catch,277,Success,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,1,1,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,14,14,Right Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,0,,0,
3,945010,0,,588,Kurita Water Gush Akishima,0.92,0.92,1,1,18,66,0,0,45,Defensive Exits,629,Carried out of 22,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,0,0,0,,1,1,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,,,,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,0,,0,
4,945010,61686,Kai Yamamoto,588,Kurita Water Gush Akishima,0.92,7.12,1,1,18,66,25,57,1,Carry,105,Restart Return,119,Error,109,Crossed Gain line,461,Neutral Contact,502,2 Tacklers Committed,700,0th Receiver,0,,0,,0,,0,,6,6,1,1,,1,1,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,14,14,Right Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,40716,Kota Moriyama,29957,Chugoku Electric Power Red Regulions
5,945010,40716,Kota Moriyama,29957,Chugoku Electric Power Red Regulions,2.88,2.88,3,1,77,6,0,0,2,Tackle,142,Chase,153,Complete,0,,474,Neutral Tackle,708,1st Tackler,714,Lower Torso,0,,0,,0,,0,,0,0,0,0,,1,1,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,06,6,Blindside Flanker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,61686,Kai Yamamoto,588,Kurita Water Gush Akishima
6,945010,55973,Tomonari Aoki,29957,Chugoku Electric Power Red Regulions,2.96,2.96,3,1,77,6,0,0,2,Tackle,142,Chase,156,Turnover Won,441,Assist,474,Neutral Tackle,709,2nd Tackler,714,Lower Torso,0,,0,,0,,0,,0,0,0,0,,1,1,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,05,5,Lock (5),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,61686,Kai Yamamoto,588,Kurita Water Gush Akishima
7,945010,61834,Yoji Shiina,588,Kurita Water Gush Akishima,3.64,3.64,4,1,23,62,0,0,10,Attacking Qualities,529,Snake,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,1,1,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,06,6,Blindside Flanker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,0,,0,
8,945010,43636,Rui Kuriyama,588,Kurita Water Gush Akishima,4.88,4.88,5,1,23,62,0,0,10,Attacking Qualities,529,Snake,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,1,1,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,03,3,Tighthead Prop,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,0,,0,
9,945010,61686,Kai Yamamoto,588,Kurita Water Gush Akishima,7.12,7.12,7,1,25,57,0,0,8,Turnover,256,Lost Ball Forced,677,Error on Attack,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,1,1,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,14,14,Right Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,0,,0,
10,945010,58313,Kakeru Sugihara,588,Kurita Water Gush Akishima,8.40,8.40,8,1,24,58,0,0,18,Collection,272,Attacking Loose Ball,278,Fail,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,1,1,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,0,,0,
11,945010,0,,588,Kurita Water Gush Akishima,0.92,8.64,9,1,18,66,24,58,15,Possession,307,50m Restart,318,Turnover,0,,684,Fails to enter into Opposition 22,0,,0,,0,,0,,0,,0,,5,0,0,0,,1,1,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,,,,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,0,,0,
12,945010,43618,Kento Miyata,29957,Chugoku Electric Power Red Regulions,8.64,8.64,9,1,77,10,0,0,18,Collection,274,Defensive Loose Ball,277,Success,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,1,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,03,3,Tighthead Prop,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
13,945010,43618,Kento Miyata,29957,Chugoku Electric Power Red Regulions,9.64,9.68,10,1,77,10,0,0,23,Ruck,0,,401,Won Outright,551,N/A Gainline,552,0-1 Seconds,665,Close Left Blindside Movement Ruck,0,,0,,0,,0,,0,,0,0,9,6,,1,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,03,3,Tighthead Prop,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions
14,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,9.68,9.68,10,1,77,10,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
15,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,9.68,9.68,10,1,77,10,0,0,47,Playmaker Options,671,Halfback at Breakdown,675,Playmaker Option - Pass,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
16,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,10.44,11.24,10,1,78,9,78,3,3,Pass,169,Complete,0,,686,Medium Pass,681,Left Pass,700,0th Receiver,0,,0,,0,,0,,0,,6,6,1,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,27253,Masahiro Nakano,29957,Chugoku Electric Power Red Regulions
17,945010,27253,Masahiro Nakano,29957,Chugoku Electric Power Red Regulions,11.24,11.24,11,1,78,3,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,11,11,Left Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
18,945010,27253,Masahiro Nakano,29957,Chugoku Electric Power Red Regulions,11.24,11.24,11,1,78,3,0,0,47,Playmaker Options,656,First Receiver,673,Playmaker Option - Carry,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,11,11,Left Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
19,945010,27253,Masahiro Nakano,29957,Chugoku Electric Power Red Regulions,11.24,12.96,11,1,78,3,83,7,1,Carry,101,One Out Drive,122,Off Load,109,Crossed Gain line,461,Neutral Contact,501,1 Tacklers Committed,701,1st Receiver,0,,0,,0,,0,,5,5,1,1,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,11,11,Left Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,61686,Kai Yamamoto,588,Kurita Water Gush Akishima
20,945010,0,,29957,Chugoku Electric Power Red Regulions,11.24,271.76,11,1,78,3,101,60,46,Attacking 22 Entry,645,22 Entry Outcome - Try,651,22 Entry Points -  Try without Conversion,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,,,,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
21,945010,61686,Kai Yamamoto,588,Kurita Water Gush Akishima,12.68,12.68,13,1,18,62,0,0,2,Tackle,146,Edge,155,Offload Allowed,0,,474,Neutral Tackle,708,1st Tackler,714,Lower Torso,0,,0,,0,,0,,0,0,0,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,14,14,Right Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,27253,Masahiro Nakano,29957,Chugoku Electric Power Red Regulions
22,945010,27253,Masahiro Nakano,29957,Chugoku Electric Power Red Regulions,12.96,13.28,13,1,83,7,81,6,3,Pass,151,Offload,128,Own Player,679,Short Pass,681,Left Pass,701,1st Receiver,0,,0,,0,,0,,0,,1,3,3,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,11,11,Left Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,55973,Tomonari Aoki,29957,Chugoku Electric Power Red Regulions
23,945010,55973,Tomonari Aoki,29957,Chugoku Electric Power Red Regulions,13.28,13.28,13,1,81,6,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,05,5,Lock (5),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
24,945010,55973,Tomonari Aoki,29957,Chugoku Electric Power Red Regulions,13.92,14.24,14,1,83,5,82,2,3,Pass,169,Complete,0,,679,Short Pass,681,Left Pass,702,2nd Receiver,0,,0,,0,,0,,0,,3,3,1,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,05,5,Lock (5),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,40716,Kota Moriyama,29957,Chugoku Electric Power Red Regulions
25,945010,40716,Kota Moriyama,29957,Chugoku Electric Power Red Regulions,14.24,14.24,14,1,82,2,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,06,6,Blindside Flanker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
26,945010,40716,Kota Moriyama,29957,Chugoku Electric Power Red Regulions,14.24,16.76,14,1,82,2,87,4,1,Carry,106,Support Carry,108,Tackled Neutral,109,Crossed Gain line,461,Neutral Contact,501,1 Tacklers Committed,703,3rd Receiver,0,,0,,0,,0,,3,5,1,1,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,06,6,Blindside Flanker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,19127,Piers Francis,588,Kurita Water Gush Akishima
27,945010,19127,Piers Francis,588,Kurita Water Gush Akishima,15.48,15.48,15,1,15,65,0,0,2,Tackle,146,Edge,153,Complete,0,,474,Neutral Tackle,708,1st Tackler,713,Legs,0,,0,,0,,0,,0,0,0,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,10,10,Fly Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,40716,Kota Moriyama,29957,Chugoku Electric Power Red Regulions
28,945010,40716,Kota Moriyama,29957,Chugoku Electric Power Red Regulions,16.76,19.28,17,1,87,4,0,0,23,Ruck,0,,401,Won Outright,548,Over Previous Gainline,554,2-3 Seconds,664,Close Right Open Movement Ruck,0,,0,,0,,0,,0,,0,0,2,10,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,06,6,Blindside Flanker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions
29,945010,43618,Kento Miyata,29957,Chugoku Electric Power Red Regulions,17.28,17.28,17,1,87,4,0,0,43,Ruck OOA,574,Secured,583,Own Team 1st Entry,588,OOA Entry 1st Entry- Att,632,Attacking OOA,0,1,0,,0,,0,,0,,0,,0,0,0,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,03,3,Tighthead Prop,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
30,945010,27253,Masahiro Nakano,29957,Chugoku Electric Power Red Regulions,17.80,17.80,18,1,87,4,0,0,43,Ruck OOA,574,Secured,584,Own Team 2nd Entry,589,OOA Entry 2nd Entry- Att,632,Attacking OOA,0,2,0,,0,,0,,0,,0,,0,0,0,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,11,11,Left Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
31,945010,55973,Tomonari Aoki,29957,Chugoku Electric Power Red Regulions,19.12,19.12,19,1,87,4,0,0,43,Ruck OOA,575,Attended,585,Own Team 3rd Entry,590,OOA Entry 3rd Entry- Att,632,Attacking OOA,0,3,0,,0,,0,,0,,0,,0,0,0,0,,2,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,05,5,Lock (5),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
32,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,19.28,19.28,19,1,87,4,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,3,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
33,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,19.28,19.28,19,1,87,4,0,0,47,Playmaker Options,671,Halfback at Breakdown,675,Playmaker Option - Pass,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,3,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
34,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,19.76,20.28,20,1,87,4,83,11,3,Pass,169,Complete,0,,686,Medium Pass,682,Right Pass,700,0th Receiver,0,,0,,0,,0,,0,,8,8,3,0,,3,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,40630,Taro Nishikawa,29957,Chugoku Electric Power Red Regulions
35,945010,40630,Taro Nishikawa,29957,Chugoku Electric Power Red Regulions,20.28,20.28,20,1,83,11,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,3,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,04,4,Lock (4),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
36,945010,40630,Taro Nishikawa,29957,Chugoku Electric Power Red Regulions,20.28,20.28,20,1,83,11,0,0,47,Playmaker Options,656,First Receiver,673,Playmaker Option - Carry,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,3,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,04,4,Lock (4),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
37,945010,40630,Taro Nishikawa,29957,Chugoku Electric Power Red Regulions,20.28,22.96,20,1,83,11,88,13,1,Carry,101,One Out Drive,108,Tackled Neutral,109,Crossed Gain line,461,Neutral Contact,502,2 Tacklers Committed,701,1st Receiver,0,,0,,0,,0,,2,5,2,2,,3,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,04,4,Lock (4),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,43639,Kota Nakamura,588,Kurita Water Gush Akishima
38,945010,43639,Kota Nakamura,588,Kurita Water Gush Akishima,21.16,21.16,21,1,14,56,0,0,2,Tackle,144,Line,153,Complete,0,,474,Neutral Tackle,708,1st Tackler,713,Legs,0,,0,,0,,0,,0,0,0,0,,3,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,04,4,Lock (4),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,40630,Taro Nishikawa,29957,Chugoku Electric Power Red Regulions
39,945010,43637,Kota Hojo,588,Kurita Water Gush Akishima,21.40,21.40,21,1,14,56,0,0,2,Tackle,144,Line,153,Complete,441,Assist,474,Neutral Tackle,709,2nd Tackler,715,Upper Torso,0,,0,,0,,0,,0,0,0,0,,3,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,02,2,Hooker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,40630,Taro Nishikawa,29957,Chugoku Electric Power Red Regulions
40,945010,40717,Kentaro Iwanaga,29957,Chugoku Electric Power Red Regulions,22.04,22.04,22,1,86,12,0,0,10,Attacking Qualities,529,Snake,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,3,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,02,2,Hooker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
41,945010,40630,Taro Nishikawa,29957,Chugoku Electric Power Red Regulions,22.96,24.52,23,1,88,13,0,0,23,Ruck,0,,401,Won Outright,548,Over Previous Gainline,553,1-2 Seconds,662,Mid Right Open Movement Ruck,0,,0,,0,,0,,0,,0,0,-1,11,,3,2,1,0,0,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,0,0,508,Balcom BMW Stadium,-1,NA,14,2025,04,4,Lock (4),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions
